ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (Ibs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Meta:_wp_page_template,Meta:woobt_disable,Meta:woobt_discount,Meta:woobt_checked_all,Meta:woobt_separately,Meta:woobt_selection,Meta:woobt_custom_qty,Meta:woobt_sync_qty,Meta:woobt_limit_each_min_default,Meta:woobt_limit_each_min,Meta:woobt_limit_each_max,Meta:woobt_layout,Meta:woobt_position,Meta:woobt_atc_button,Meta:woobt_show_this_item,Meta:woobt_before_text,Meta:woobt_after_text,Meta:goldsmith_loop_product_slider_speed,Meta:goldsmith_showcase_type,Meta:goldsmith_showcase_bg_type,Meta:goldsmith_showcase_custom_bgcolor,Meta:goldsmith_showcase_custom_textcolor,Meta:goldsmith_badge_color,Meta:goldsmith_custom_badge,Meta:goldsmith_product_size_guide,Meta:goldsmith_countdown_text,Meta:goldsmith_product_video_type,Meta:goldsmith_product_video_source_type,Meta:goldsmith_product_popup_video,Meta:goldsmith_product_iframe_video,Meta:goldsmith_product_video_on_shop,Meta:goldsmith_tabs_title,Meta:goldsmith_tabs_content,Meta:goldsmith_product_header_type,Meta:goldsmith_product_header_bgcolor,Meta:goldsmith_product_header_menuitem_color,Meta:goldsmith_product_header_menuitem_hvrcolor,Meta:goldsmith_product_header_svgicon_color,Meta:goldsmith_product_header_counter_bgcolor,Meta:goldsmith_product_header_counter_color,Meta:goldsmith_product_sticky_header_bgcolor,Meta:goldsmith_product_sticky_header_menuitem_color,Meta:goldsmith_product_sticky_header_menuitem_hvrcolor,Meta:goldsmith_product_sticky_header_svgicon_color,Meta:goldsmith_product_sticky_header_counter_bgcolor,Meta:goldsmith_product_sticky_header_counter_color,Meta:goldsmith_product_progressbar_fake_ordered,Meta:_product_360_image_gallery,Meta:_tm_popup_hosted_video_url,Meta:_tm_popup_video_type,Meta:_tm_popup_video_source_type,Meta:_tm_youtube_video_id,Meta:_elementor_edit_mode,Meta:_elementor_template_type,Meta:_elementor_version,Meta:_elementor_edit_mode
,simple,JRO-P212586605,,2.06 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",257.575,309.09,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P212586605/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P212586605/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P212586605/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	9.22 x 6.86 x 5.42 MM,1,1,Certificate,IGI,1,1,Carat,2.06,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P212586605.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P204208199,,1.85 cts Untreated Pear Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",231.325,277.59,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P204208199/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P204208199/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P204208199/3.jpg",,,,,,,,,0,,Shape,Pear,1,1,Dimension,	11.56 x 7.15 x 4.20 MM,1,1,Certificate,IGI,1,1,Carat,1.85,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P204208199.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P646563248,,3.89 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",432.35,518.82,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P646563248/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P646563248/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P646563248/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	10.75 x 9.28 x 6.28 MM,1,1,Certificate,IGI,1,1,Carat,3.89,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P646563248.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P821676758,,4.02 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",502.65,603.18,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P821676758/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P821676758/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P821676758/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	12.65 x 9.06 x 5.89 MM,1,1,Certificate,IGI,1,1,Carat,4.02,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P821676758.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P188716562,,6.12 cts Untreated Cushion Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",765.25,918.3,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P188716562/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P188716562/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P188716562/3.jpg",,,,,,,,,0,,Shape,Cushion,1,1,Dimension,	11.58 x 10.41 x 7.45 MM,1,1,Certificate,IGI,1,1,Carat,6.12,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P188716562.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P268774493,,2 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",250.075,300.09,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P268774493/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P268774493/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P268774493/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	9.86 x 7.59 x 4.51 MM,1,1,Certificate,IGI,1,1,Carat,2,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P268774493.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P75731750,,4.09 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",397.75,477.3,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P75731750/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P75731750/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P75731750/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	12.44 x 8.88 x 6.44 MM,1,1,Certificate,IGI,1,1,Carat,4.09,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P75731750.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P503286654,,4.76 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",661.325,793.59,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P503286654/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P503286654/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P503286654/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	12.69 x 9.60 x 6.70 MM,1,1,Certificate,IGI,1,1,Carat,4.76,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P503286654.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P91160708,,3.34 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",371.225,445.47,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P91160708/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P91160708/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P91160708/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	11.85 x 8.28 x 5.15 MM,1,1,Certificate,IGI,1,1,Carat,3.34,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P91160708.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P411262878,,6.73 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",841.525,1009.83,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P411262878/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P411262878/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P411262878/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	13.69 x 10.50 x 7.59 MM,1,1,Certificate,IGI,1,1,Carat,6.73,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P411262878.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P552631405,,3.46 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",384.55,461.46,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P552631405/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P552631405/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P552631405/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	11.47 x 9.36 x 5.69 MM,1,1,Certificate,IGI,1,1,Carat,3.46,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P552631405.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P202351168,,3.89 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",432.35,518.82,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P202351168/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P202351168/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P202351168/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	11.35 x 9.29 x 6.10 MM,1,1,Certificate,IGI,1,1,Carat,3.89,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P202351168.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P304580226,,4.02 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",446.8,536.16,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P304580226/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P304580226/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P304580226/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	12.44 x 9.62 x 5.41 MM,1,1,Certificate,IGI,1,1,Carat,4.02,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P304580226.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P372925497,,2.47 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",274.525,329.43,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P372925497/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P372925497/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P372925497/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	10.91 x 7.45 x 4.75 MM,1,1,Certificate,IGI,1,1,Carat,2.47,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P372925497.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P229548341,,2.09 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",261.325,313.59,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P229548341/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P229548341/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P229548341/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	10.16 x 8.11 x 4.05 MM,1,1,Certificate,IGI,1,1,Carat,2.09,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P229548341.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P836570632,,4.91 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",682.15,818.58,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P836570632/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P836570632/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P836570632/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	13.79 x 9.75 x 5.45 MM,1,1,Certificate,IGI,1,1,Carat,4.91,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P836570632.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P559412179,,3.77 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",523.775,628.53,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P559412179/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P559412179/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P559412179/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	10.87 x 9.25 x 6.35 MM,1,1,Certificate,IGI,1,1,Carat,3.77,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P559412179.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P298047537,,2.38 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",231.45,277.74,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P298047537/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P298047537/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P298047537/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	10.18 x 8.10 x 5.08 MM,1,1,Certificate,IGI,1,1,Carat,2.38,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P298047537.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P167356425,,2.46 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",205.05,246.06,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P167356425/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P167356425/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P167356425/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	9.77 x 7.78 x 5.65 MM,1,1,Certificate,IGI,1,1,Carat,2.46,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P167356425.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P865845298,,2.29 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",222.7,267.24,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P865845298/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P865845298/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P865845298/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	10.13 x 7.69 x 4.95 MM,1,1,Certificate,IGI,1,1,Carat,2.29,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P865845298.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
